recurso,edificio,capacidad,dia,hora,programa,materia,docente,estudiantes,title_original
SA413,SA,25,Miércoles,10:00-11:00,1155704-B(27),No especificado,No especificado,27,"Carrera   : Ingenieria De Sistemas
Materia   : TEORIA GENERAL DE LAS COMUNICACIONES
Docente : PARDO GARCIA CARLOS EDUARDO
No.Alumnos: 27"
SA413,SA,25,Miércoles,11:00-12:00,1155704-B(27),No especificado,No especificado,27,"Carrera   : Ingenieria De Sistemas
Materia   : TEORIA GENERAL DE LAS COMUNICACIONES
Docente : PARDO GARCIA CARLOS EDUARDO
No.Alumnos: 27"
SA414,SA,25,Jueves,06:00-07:00,1155805-A(41),No especificado,No especificado,41,"Carrera   : Ingenieria De Sistemas
Materia   : INGENIERIA DE SOFTWARE
Docente : RODRIGUEZ TENJO JUDITH DEL PILAR
No.Alumnos: 41"
SA414,SA,25,Jueves,07:00-08:00,1155805-A(41),No especificado,No especificado,41,"Carrera   : Ingenieria De Sistemas
Materia   : INGENIERIA DE SOFTWARE
Docente : RODRIGUEZ TENJO JUDITH DEL PILAR
No.Alumnos: 41"
SA414,SA,25,Lunes,08:00-09:00,1155609-A(18),No especificado,No especificado,18,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO INTEGRADOR II
Docente : PARDO GARCIA CARLOS EDUARDO
No.Alumnos: 18"
SA414,SA,25,Martes,08:00-09:00,1155605-C(35),No especificado,No especificado,35,"Carrera   : Ingenieria De Sistemas
Materia   : BASES DE DATOS
Docente : GOMEZ LLANEZ CLAUDIA YAMILE
No.Alumnos: 35"
SA414,SA,25,Jueves,08:00-09:00,1155705-A(30),No especificado,No especificado,30,"Carrera   : Ingenieria De Sistemas
Materia   : ANALISIS Y DISE?O DE SISTEMAS
Docente : RODRIGUEZ TENJO JUDITH DEL PILAR
No.Alumnos: 30"
SA414,SA,25,Lunes,09:00-10:00,1155609-A(18),No especificado,No especificado,18,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO INTEGRADOR II
Docente : PARDO GARCIA CARLOS EDUARDO
No.Alumnos: 18"
SA414,SA,25,Martes,09:00-10:00,1155605-C(35),No especificado,No especificado,35,"Carrera   : Ingenieria De Sistemas
Materia   : BASES DE DATOS
Docente : GOMEZ LLANEZ CLAUDIA YAMILE
No.Alumnos: 35"
SA414,SA,25,Jueves,09:00-10:00,1155705-A(30),No especificado,No especificado,30,"Carrera   : Ingenieria De Sistemas
Materia   : ANALISIS Y DISE?O DE SISTEMAS
Docente : RODRIGUEZ TENJO JUDITH DEL PILAR
No.Alumnos: 30"
SA414,SA,25,Lunes,10:00-11:00,1155606-B(26),No especificado,No especificado,26,"Carrera   : Ingenieria De Sistemas
Materia   : PROGRAMACION WEB
Docente : ANGARITA SANGUINO CARLOS RENE
No.Alumnos: 26"
SA414,SA,25,Miércoles,10:00-11:00,1155404-A(37),No especificado,No especificado,37,"Carrera   : Ingenieria De Sistemas
Materia   : ANALISIS DE ALGORITMOS
Docente : ADARME JAIMES MARCO ANTONIO
No.Alumnos: 37"
SA414,SA,25,Jueves,10:00-11:00,1157005-A(14),No especificado,No especificado,14,"Carrera   : Ingenieria De Sistemas
Materia   : MINERIA DE DATOS
Docente : BELTRAN GALVIS NELSON
No.Alumnos: 14"
SA414,SA,25,Lunes,11:00-12:00,1155606-B(26),No especificado,No especificado,26,"Carrera   : Ingenieria De Sistemas
Materia   : PROGRAMACION WEB
Docente : ANGARITA SANGUINO CARLOS RENE
No.Alumnos: 26"
SA414,SA,25,Miércoles,11:00-12:00,1155404-A(37),No especificado,No especificado,37,"Carrera   : Ingenieria De Sistemas
Materia   : ANALISIS DE ALGORITMOS
Docente : ADARME JAIMES MARCO ANTONIO
No.Alumnos: 37"
SA414,SA,25,Jueves,11:00-12:00,1157005-A(14),No especificado,No especificado,14,"Carrera   : Ingenieria De Sistemas
Materia   : MINERIA DE DATOS
Docente : BELTRAN GALVIS NELSON
No.Alumnos: 14"
SA414,SA,25,Miércoles,12:00-13:00,1155404-A(37),No especificado,No especificado,37,"Carrera   : Ingenieria De Sistemas
Materia   : ANALISIS DE ALGORITMOS
Docente : ADARME JAIMES MARCO ANTONIO
No.Alumnos: 37"
SB401,SB,25,Lunes,06:00-07:00,1156701-A(22),No especificado,No especificado,22,"Carrera   : Ingenieria De Sistemas
Materia   : PATRONES DE DISE?O
Docente : REY CASTILLO JONATHAN ROLANDO
No.Alumnos: 22"
SB401,SB,25,Martes,06:00-07:00,1155306-A(5),No especificado,No especificado,5,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO DE INVESTIGACION I
Docente : DIAZ LEAL NELLY ROSANA
No.Alumnos: 5"
SB401,SB,25,Miércoles,06:00-07:00,1155910-A(15),No especificado,No especificado,15,"Carrera   : Ingenieria De Sistemas
Materia   : EMPRENDIMIENTO DIGITAL Y TRANSFORMACION TECNOLOGICA
Docente : JARAMILLO VEGA JEFFERSON FERNEY
No.Alumnos: 15"
SB401,SB,25,Viernes,06:00-07:00,1110204-E(20),No especificado,No especificado,20,"Carrera   : Ingenieria Civil
Materia   : INFORMATICA APLICADA
Docente : GUTIERREZ BUITRAGO ANA GISSEL
No.Alumnos: 20"
SB401,SB,25,Lunes,07:00-08:00,1156701-A(22),No especificado,No especificado,22,"Carrera   : Ingenieria De Sistemas
Materia   : PATRONES DE DISE?O
Docente : REY CASTILLO JONATHAN ROLANDO
No.Alumnos: 22"
SB401,SB,25,Martes,07:00-08:00,1155306-A(5),No especificado,No especificado,5,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO DE INVESTIGACION I
Docente : DIAZ LEAL NELLY ROSANA
No.Alumnos: 5"
SB401,SB,25,Jueves,07:00-08:00,1156902-A(13),No especificado,No especificado,13,"Carrera   : Ingenieria De Sistemas
Materia   : SEGURIDAD INFORMATICA
Docente : VILLAMIZAR NU?EZ CESAR ANTONIO
No.Alumnos: 13"
SB401,SB,25,Viernes,07:00-08:00,1110204-E(20),No especificado,No especificado,20,"Carrera   : Ingenieria Civil
Materia   : INFORMATICA APLICADA
Docente : GUTIERREZ BUITRAGO ANA GISSEL
No.Alumnos: 20"
SB401,SB,25,Martes,08:00-09:00,1110204-B(20),No especificado,No especificado,20,"Carrera   : Ingenieria Civil
Materia   : INFORMATICA APLICADA
Docente : VERA CONTRERAS MILTON JESUS
No.Alumnos: 20"
SB401,SB,25,Miércoles,08:00-09:00,1155717-A(9),No especificado,No especificado,9,"Carrera   : Ingenieria De Sistemas
Materia   : HACKING DEFENSIVO Y HERRAMIENTAS SEGURAS
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 9"
SB401,SB,25,Jueves,08:00-09:00,1110204-B(20),No especificado,No especificado,20,"Carrera   : Ingenieria Civil
Materia   : INFORMATICA APLICADA
Docente : VERA CONTRERAS MILTON JESUS
No.Alumnos: 20"
SB401,SB,25,Viernes,08:00-09:00,1155714-A(13),No especificado,No especificado,13,"Carrera   : Ingenieria De Sistemas
Materia   : TRANSFORMACION DIGITAL DE LAS ORGANIZACIONES
Docente : DIAZ LEAL NELLY ROSANA
No.Alumnos: 13"
SB401,SB,25,Lunes,09:00-10:00,1155714-A(13),No especificado,No especificado,13,"Carrera   : Ingenieria De Sistemas
Materia   : TRANSFORMACION DIGITAL DE LAS ORGANIZACIONES
Docente : DIAZ LEAL NELLY ROSANA
No.Alumnos: 13"
SB401,SB,25,Miércoles,09:00-10:00,1155608-B(11),No especificado,No especificado,11,"Carrera   : Ingenieria De Sistemas
Materia   : PLANEACION ESTRATEGICA DE SISTEMAS DE INF
Docente : DIAZ LEAL NELLY ROSANA
No.Alumnos: 11"
SB401,SB,25,Jueves,09:00-10:00,1110204-B(20),No especificado,No especificado,20,"Carrera   : Ingenieria Civil
Materia   : INFORMATICA APLICADA
Docente : VERA CONTRERAS MILTON JESUS
No.Alumnos: 20"
SB401,SB,25,Viernes,09:00-10:00,1155714-A(13),No especificado,No especificado,13,"Carrera   : Ingenieria De Sistemas
Materia   : TRANSFORMACION DIGITAL DE LAS ORGANIZACIONES
Docente : DIAZ LEAL NELLY ROSANA
No.Alumnos: 13"
SB401,SB,25,Lunes,10:00-11:00,1922301-A(19),No especificado,No especificado,19,"Carrera   : Tecnologia En Obras Civiles
Materia   : INFORMATICA APLICADA
Docente : MURILLO RODRIGUEZ DIOSELINA
No.Alumnos: 19"
SB401,SB,25,Martes,10:00-11:00,1154404-A(25),No especificado,No especificado,25,"Carrera   : Ingenieria De Sistemas
Materia   : PROGRAMACION ORIENTADA A OBJETOS II
Docente : HERRERA CACERES MATIAS 
No.Alumnos: 25"
SB401,SB,25,Miércoles,10:00-11:00,1154305-A(26),No especificado,No especificado,26,"Carrera   : Ingenieria De Sistemas
Materia   : MATEMATICAS  DISCRETAS
Docente : PUERTO CUADROS EDUARD GILBERTO 
No.Alumnos: 26"
SB401,SB,25,Lunes,11:00-12:00,1922301-A(19),No especificado,No especificado,19,"Carrera   : Tecnologia En Obras Civiles
Materia   : INFORMATICA APLICADA
Docente : MURILLO RODRIGUEZ DIOSELINA
No.Alumnos: 19"
SB401,SB,25,Martes,11:00-12:00,1154404-A(25),No especificado,No especificado,25,"Carrera   : Ingenieria De Sistemas
Materia   : PROGRAMACION ORIENTADA A OBJETOS II
Docente : HERRERA CACERES MATIAS 
No.Alumnos: 25"
SB401,SB,25,Miércoles,11:00-12:00,1154305-A(26),No especificado,No especificado,26,"Carrera   : Ingenieria De Sistemas
Materia   : MATEMATICAS  DISCRETAS
Docente : PUERTO CUADROS EDUARD GILBERTO 
No.Alumnos: 26"
SB401,SB,25,Miércoles,14:00-15:00,1610426-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria Biotecnologica
Materia   : ALGORITMO Y PROGRAMACION
Docente : BUITRAGO BUITRAGO JOHN FREDY
No.Alumnos: 20"
SB401,SB,25,Martes,15:00-16:00,1156901-A(25),No especificado,No especificado,25,"Carrera   : Ingenieria De Sistemas
Materia   : DESARROLLO DE APLICACIONES MOVILES
Docente : HERRERA CACERES MATIAS 
No.Alumnos: 25"
SB401,SB,25,Miércoles,15:00-16:00,1610426-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria Biotecnologica
Materia   : ALGORITMO Y PROGRAMACION
Docente : BUITRAGO BUITRAGO JOHN FREDY
No.Alumnos: 20"
SB401,SB,25,Martes,16:00-17:00,1156901-A(25),No especificado,No especificado,25,"Carrera   : Ingenieria De Sistemas
Materia   : DESARROLLO DE APLICACIONES MOVILES
Docente : HERRERA CACERES MATIAS 
No.Alumnos: 25"
SB401,SB,25,Miércoles,16:00-17:00,1610426-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria Biotecnologica
Materia   : ALGORITMO Y PROGRAMACION
Docente : BUITRAGO BUITRAGO JOHN FREDY
No.Alumnos: 20"
SB401,SB,25,Viernes,16:00-17:00,1160023-C(10),No especificado,No especificado,10,"Carrera   : Ingenieria Electronica
Materia   : PROGRAMACION ORIENTADA A OBJETOS
Docente : LATORRE JAIMES JOHANN LEONARDO
No.Alumnos: 10"
SB401,SB,25,Martes,17:00-18:00,1156901-A(25),No especificado,No especificado,25,"Carrera   : Ingenieria De Sistemas
Materia   : DESARROLLO DE APLICACIONES MOVILES
Docente : HERRERA CACERES MATIAS 
No.Alumnos: 25"
SB402,SB,25,Lunes,06:00-07:00,1156902-A(13),No especificado,No especificado,13,"Carrera   : Ingenieria De Sistemas
Materia   : SEGURIDAD INFORMATICA
Docente : VILLAMIZAR NU?EZ CESAR ANTONIO
No.Alumnos: 13"
SB402,SB,25,Miércoles,06:00-07:00,1642205-A(16),No especificado,No especificado,16,"Carrera   : Ingenieria  Agroindustrial
Materia   : TECNOLOGIAS DE INFORMACION Y COMUNICACION
Docente : VILLAMIZAR NU?EZ CESAR ANTONIO
No.Alumnos: 16"
SB402,SB,25,Viernes,06:00-07:00,1110204-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria Civil
Materia   : INFORMATICA APLICADA
Docente : GONZALEZ SANJUAN ALVARO JAVIER
No.Alumnos: 20"
SB402,SB,25,Lunes,07:00-08:00,1156902-A(13),No especificado,No especificado,13,"Carrera   : Ingenieria De Sistemas
Materia   : SEGURIDAD INFORMATICA
Docente : VILLAMIZAR NU?EZ CESAR ANTONIO
No.Alumnos: 13"
SB402,SB,25,Martes,07:00-08:00,1156703-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria De Sistemas
Materia   : INTELIGENCIA ARTIFICIAL
Docente : GUTIERREZ BUITRAGO ANA GISSEL
No.Alumnos: 20"
SB402,SB,25,Miércoles,07:00-08:00,1642205-A(16),No especificado,No especificado,16,"Carrera   : Ingenieria  Agroindustrial
Materia   : TECNOLOGIAS DE INFORMACION Y COMUNICACION
Docente : VILLAMIZAR NU?EZ CESAR ANTONIO
No.Alumnos: 16"
SB402,SB,25,Jueves,07:00-08:00,1155502-A(33),No especificado,No especificado,33,"Carrera   : Ingenieria De Sistemas
Materia   : INVESTIGACION DE OPERACIONES
Docente : GALLARDO PEREZ HENRY DE JESUS
No.Alumnos: 33"
SB402,SB,25,Viernes,07:00-08:00,1110204-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria Civil
Materia   : INFORMATICA APLICADA
Docente : GONZALEZ SANJUAN ALVARO JAVIER
No.Alumnos: 20"
SB402,SB,25,Lunes,08:00-09:00,1155706-A(30),No especificado,No especificado,30,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO DE INVESTIGACION III
Docente : GOMEZ LLANEZ CLAUDIA YAMILE
No.Alumnos: 30"
SB402,SB,25,Martes,08:00-09:00,1155608-B(11),No especificado,No especificado,11,"Carrera   : Ingenieria De Sistemas
Materia   : PLANEACION ESTRATEGICA DE SISTEMAS DE INF
Docente : DIAZ LEAL NELLY ROSANA
No.Alumnos: 11"
SB402,SB,25,Miércoles,08:00-09:00,1155608-A(33),No especificado,No especificado,33,"Carrera   : Ingenieria De Sistemas
Materia   : PLANEACION ESTRATEGICA DE SISTEMAS DE INF
Docente : DIAZ LEAL NELLY ROSANA
No.Alumnos: 33"
SB402,SB,25,Jueves,08:00-09:00,1155502-A(33),No especificado,No especificado,33,"Carrera   : Ingenieria De Sistemas
Materia   : INVESTIGACION DE OPERACIONES
Docente : GALLARDO PEREZ HENRY DE JESUS
No.Alumnos: 33"
SB402,SB,25,Viernes,08:00-09:00,1154104-C(26),No especificado,No especificado,26,"Carrera   : Ingenieria De Sistemas
Materia   : FUNDAMENTOS DE PROGRAMACION
Docente : FUENTES CAMARGO JAIRO ALBERTO
No.Alumnos: 26"
SB402,SB,25,Lunes,09:00-10:00,1155706-A(30),No especificado,No especificado,30,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO DE INVESTIGACION III
Docente : GOMEZ LLANEZ CLAUDIA YAMILE
No.Alumnos: 30"
SB402,SB,25,Martes,09:00-10:00,1155608-B(11),No especificado,No especificado,11,"Carrera   : Ingenieria De Sistemas
Materia   : PLANEACION ESTRATEGICA DE SISTEMAS DE INF
Docente : DIAZ LEAL NELLY ROSANA
No.Alumnos: 11"
SB402,SB,25,Miércoles,09:00-10:00,1922105-A(25),No especificado,No especificado,25,"Carrera   : Tecnologia En Obras Civiles
Materia   : PROGRAMACION COMPUTADORES
Docente : PE?A ANGULO WILLIAM RAFAEL
No.Alumnos: 25"
SB402,SB,25,Jueves,09:00-10:00,1155502-A(33),No especificado,No especificado,33,"Carrera   : Ingenieria De Sistemas
Materia   : INVESTIGACION DE OPERACIONES
Docente : GALLARDO PEREZ HENRY DE JESUS
No.Alumnos: 33"
SB402,SB,25,Viernes,09:00-10:00,1154104-C(26),No especificado,No especificado,26,"Carrera   : Ingenieria De Sistemas
Materia   : FUNDAMENTOS DE PROGRAMACION
Docente : FUENTES CAMARGO JAIRO ALBERTO
No.Alumnos: 26"
SB402,SB,25,Lunes,10:00-11:00,1922301-B(12),No especificado,No especificado,12,"Carrera   : Tecnologia En Obras Civiles
Materia   : INFORMATICA APLICADA
Docente : DIAZ CONTRERAS BELLKYS YANETH 
No.Alumnos: 12"
SB402,SB,25,Martes,10:00-11:00,1982105-B(17),No especificado,No especificado,17,"Carrera   : Tecnologia En Procesos Industriales
Materia   : FUNDAMENTOS DE PROGRAMACION
Docente : SARMIENTO SAAVEDRA MERY YANET
No.Alumnos: 17"
SB402,SB,25,Jueves,10:00-11:00,1155809-A(27),No especificado,No especificado,27,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO INTEGRADOR III
Docente : PARADA CARMEN JANETH 
No.Alumnos: 27"
SB402,SB,25,Lunes,11:00-12:00,1922301-B(12),No especificado,No especificado,12,"Carrera   : Tecnologia En Obras Civiles
Materia   : INFORMATICA APLICADA
Docente : DIAZ CONTRERAS BELLKYS YANETH 
No.Alumnos: 12"
SB402,SB,25,Martes,11:00-12:00,1982105-B(17),No especificado,No especificado,17,"Carrera   : Tecnologia En Procesos Industriales
Materia   : FUNDAMENTOS DE PROGRAMACION
Docente : SARMIENTO SAAVEDRA MERY YANET
No.Alumnos: 17"
SB402,SB,25,Jueves,11:00-12:00,1155809-A(27),No especificado,No especificado,27,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO INTEGRADOR III
Docente : PARADA CARMEN JANETH 
No.Alumnos: 27"
SB402,SB,25,Lunes,14:00-15:00,1191203-B(20),No especificado,No especificado,20,"Carrera   : Ingenieria Industrial
Materia   : FUNDAMENTOS BASE DE DATOS
Docente : FUENTES CAMARGO JAIRO ALBERTO
No.Alumnos: 20"
SB402,SB,25,Miércoles,14:00-15:00,1654014-B(0),No especificado,No especificado,0,"Carrera   : Ingenieria Ambiental
Materia   : ALGORITMOS Y PROGRAMACION
Docente : 
No.Alumnos: 0"
SB402,SB,25,Miércoles,15:00-16:00,1654014-B(0),No especificado,No especificado,0,"Carrera   : Ingenieria Ambiental
Materia   : ALGORITMOS Y PROGRAMACION
Docente : 
No.Alumnos: 0"
SB402,SB,25,Lunes,16:00-17:00,1090142-A(21),No especificado,No especificado,21,"Carrera   : Ingenieria Electromecanica
Materia   : PROGRAMACION I
Docente : MURILLO RODRIGUEZ DIOSELINA
No.Alumnos: 21"
SB402,SB,25,Martes,16:00-17:00,1361903-A(23),No especificado,No especificado,23,"Carrera   : Licenciatura En Matematicas
Materia   : DISE?O Y VALIDACION DE INSTRUMENTOS
Docente : GALLARDO PEREZ HENRY DE JESUS
No.Alumnos: 23"
SB402,SB,25,Viernes,16:00-17:00,1191203-B(20),No especificado,No especificado,20,"Carrera   : Ingenieria Industrial
Materia   : FUNDAMENTOS BASE DE DATOS
Docente : FUENTES CAMARGO JAIRO ALBERTO
No.Alumnos: 20"
SB402,SB,25,Lunes,17:00-18:00,1090142-A(21),No especificado,No especificado,21,"Carrera   : Ingenieria Electromecanica
Materia   : PROGRAMACION I
Docente : MURILLO RODRIGUEZ DIOSELINA
No.Alumnos: 21"
SB402,SB,25,Martes,17:00-18:00,1361903-A(23),No especificado,No especificado,23,"Carrera   : Licenciatura En Matematicas
Materia   : DISE?O Y VALIDACION DE INSTRUMENTOS
Docente : GALLARDO PEREZ HENRY DE JESUS
No.Alumnos: 23"
SB402,SB,25,Viernes,17:00-18:00,1191203-B(20),No especificado,No especificado,20,"Carrera   : Ingenieria Industrial
Materia   : FUNDAMENTOS BASE DE DATOS
Docente : FUENTES CAMARGO JAIRO ALBERTO
No.Alumnos: 20"
SB402,SB,25,Jueves,18:00-19:00,1235059-A(19),No especificado,No especificado,19,"Carrera   : Contaduria Publica
Materia   : HERRAMIENTAS INFORMATICAS
Docente : GUTIERREZ BUITRAGO ANA GISSEL
No.Alumnos: 19"
SB402,SB,25,Jueves,19:00-20:00,1235059-A(19),No especificado,No especificado,19,"Carrera   : Contaduria Publica
Materia   : HERRAMIENTAS INFORMATICAS
Docente : GUTIERREZ BUITRAGO ANA GISSEL
No.Alumnos: 19"
SB403,SB,25,Lunes,06:00-07:00,1110103-A(25),No especificado,No especificado,25,"Carrera   : Ingenieria Civil
Materia   : PROGRAMACION DE COMPUTADORES
Docente : PE?A ANGULO WILLIAM RAFAEL
No.Alumnos: 25"
SB403,SB,25,Martes,06:00-07:00,1642205-B(0),No especificado,No especificado,0,"Carrera   : Ingenieria  Agroindustrial
Materia   : TECNOLOGIAS DE INFORMACION Y COMUNICACION
Docente : 
No.Alumnos: 0"
SB403,SB,25,Miércoles,06:00-07:00,1156701-A(22),No especificado,No especificado,22,"Carrera   : Ingenieria De Sistemas
Materia   : PATRONES DE DISE?O
Docente : REY CASTILLO JONATHAN ROLANDO
No.Alumnos: 22"
SB403,SB,25,Lunes,07:00-08:00,1110103-A(25),No especificado,No especificado,25,"Carrera   : Ingenieria Civil
Materia   : PROGRAMACION DE COMPUTADORES
Docente : PE?A ANGULO WILLIAM RAFAEL
No.Alumnos: 25"
SB403,SB,25,Martes,07:00-08:00,1642205-B(0),No especificado,No especificado,0,"Carrera   : Ingenieria  Agroindustrial
Materia   : TECNOLOGIAS DE INFORMACION Y COMUNICACION
Docente : 
No.Alumnos: 0"
SB403,SB,25,Jueves,07:00-08:00,1110103-A(25),No especificado,No especificado,25,"Carrera   : Ingenieria Civil
Materia   : PROGRAMACION DE COMPUTADORES
Docente : PE?A ANGULO WILLIAM RAFAEL
No.Alumnos: 25"
SB403,SB,25,Viernes,07:00-08:00,1154306-A(26),No especificado,No especificado,26,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO INTEGRADOR I
Docente : PEREZ GUTIERREZ BORIS RAINIERO
No.Alumnos: 26"
SB403,SB,25,Miércoles,08:00-09:00,1155804-B(32),No especificado,No especificado,32,"Carrera   : Ingenieria De Sistemas
Materia   : REDES DE COMPUTADORES
Docente : PARDO GARCIA CARLOS EDUARDO
No.Alumnos: 32"
SB403,SB,25,Jueves,08:00-09:00,1154404-A(25),No especificado,No especificado,25,"Carrera   : Ingenieria De Sistemas
Materia   : PROGRAMACION ORIENTADA A OBJETOS II
Docente : HERRERA CACERES MATIAS 
No.Alumnos: 25"
SB403,SB,25,Viernes,08:00-09:00,1155605-C(35),No especificado,No especificado,35,"Carrera   : Ingenieria De Sistemas
Materia   : BASES DE DATOS
Docente : GOMEZ LLANEZ CLAUDIA YAMILE
No.Alumnos: 35"
SB403,SB,25,Miércoles,09:00-10:00,1155804-B(32),No especificado,No especificado,32,"Carrera   : Ingenieria De Sistemas
Materia   : REDES DE COMPUTADORES
Docente : PARDO GARCIA CARLOS EDUARDO
No.Alumnos: 32"
SB403,SB,25,Jueves,09:00-10:00,1154404-A(25),No especificado,No especificado,25,"Carrera   : Ingenieria De Sistemas
Materia   : PROGRAMACION ORIENTADA A OBJETOS II
Docente : HERRERA CACERES MATIAS 
No.Alumnos: 25"
SB403,SB,25,Viernes,09:00-10:00,1155605-C(35),No especificado,No especificado,35,"Carrera   : Ingenieria De Sistemas
Materia   : BASES DE DATOS
Docente : GOMEZ LLANEZ CLAUDIA YAMILE
No.Alumnos: 35"
SB403,SB,25,Lunes,10:00-11:00,1155616-A(9),No especificado,No especificado,9,"Carrera   : Ingenieria De Sistemas
Materia   : APLICACIONES PRACTICAS DE TEORIA DE GRAFOS
Docente : FUENTES CAMARGO JAIRO ALBERTO
No.Alumnos: 9"
SB403,SB,25,Martes,10:00-11:00,1155405-B(36),No especificado,No especificado,36,"Carrera   : Ingenieria De Sistemas
Materia   : TEORIA DE LA COMPUTACION
Docente : PARADA CARMEN JANETH 
No.Alumnos: 36"
SB403,SB,25,Miércoles,10:00-11:00,1155908-A(42),No especificado,No especificado,42,"Carrera   : Ingenieria De Sistemas
Materia   : GESTION DE TICS
Docente : DIAZ LEAL NELLY ROSANA
No.Alumnos: 42"
SB403,SB,25,Viernes,10:00-11:00,1155804-A(27),No especificado,No especificado,27,"Carrera   : Ingenieria De Sistemas
Materia   : REDES DE COMPUTADORES
Docente : CALIXTO CELY JOSE MARTIN
No.Alumnos: 27"
SB403,SB,25,Lunes,11:00-12:00,1155616-A(9),No especificado,No especificado,9,"Carrera   : Ingenieria De Sistemas
Materia   : APLICACIONES PRACTICAS DE TEORIA DE GRAFOS
Docente : FUENTES CAMARGO JAIRO ALBERTO
No.Alumnos: 9"
SB403,SB,25,Martes,11:00-12:00,1155405-B(36),No especificado,No especificado,36,"Carrera   : Ingenieria De Sistemas
Materia   : TEORIA DE LA COMPUTACION
Docente : PARADA CARMEN JANETH 
No.Alumnos: 36"
SB403,SB,25,Miércoles,11:00-12:00,1155908-A(42),No especificado,No especificado,42,"Carrera   : Ingenieria De Sistemas
Materia   : GESTION DE TICS
Docente : DIAZ LEAL NELLY ROSANA
No.Alumnos: 42"
SB403,SB,25,Viernes,11:00-12:00,1160023-A(17),No especificado,No especificado,17,"Carrera   : Ingenieria Electronica
Materia   : PROGRAMACION ORIENTADA A OBJETOS
Docente : VERA CONTRERAS MILTON JESUS
No.Alumnos: 17"
SB403,SB,25,Lunes,12:00-13:00,1155616-A(9),No especificado,No especificado,9,"Carrera   : Ingenieria De Sistemas
Materia   : APLICACIONES PRACTICAS DE TEORIA DE GRAFOS
Docente : FUENTES CAMARGO JAIRO ALBERTO
No.Alumnos: 9"
SB403,SB,25,Martes,12:00-13:00,1922105-A(25),No especificado,No especificado,25,"Carrera   : Tecnologia En Obras Civiles
Materia   : PROGRAMACION COMPUTADORES
Docente : PE?A ANGULO WILLIAM RAFAEL
No.Alumnos: 25"
SB403,SB,25,Martes,13:00-14:00,1922105-A(25),No especificado,No especificado,25,"Carrera   : Tecnologia En Obras Civiles
Materia   : PROGRAMACION COMPUTADORES
Docente : PE?A ANGULO WILLIAM RAFAEL
No.Alumnos: 25"
SB403,SB,25,Miércoles,14:00-15:00,1160023-C(10),No especificado,No especificado,10,"Carrera   : Ingenieria Electronica
Materia   : PROGRAMACION ORIENTADA A OBJETOS
Docente : LATORRE JAIMES JOHANN LEONARDO
No.Alumnos: 10"
SB403,SB,25,Jueves,14:00-15:00,1210232-B(25),No especificado,No especificado,25,"Carrera   : Administracion De Empresas
Materia   : HABILIDADES INFORMATICAS
Docente : SARMIENTO SAAVEDRA MERY YANET
No.Alumnos: 25"
SB403,SB,25,Miércoles,15:00-16:00,1160023-C(10),No especificado,No especificado,10,"Carrera   : Ingenieria Electronica
Materia   : PROGRAMACION ORIENTADA A OBJETOS
Docente : LATORRE JAIMES JOHANN LEONARDO
No.Alumnos: 10"
SB403,SB,25,Jueves,15:00-16:00,1210232-B(25),No especificado,No especificado,25,"Carrera   : Administracion De Empresas
Materia   : HABILIDADES INFORMATICAS
Docente : SARMIENTO SAAVEDRA MERY YANET
No.Alumnos: 25"
SB403,SB,25,Miércoles,16:00-17:00,1341706-B(19),No especificado,No especificado,19,"Carrera   : Trabajo Social
Materia   : SOFTWARE DE INVESTIGACION I
Docente : RAMIREZ JAIMES GLORIA MABEL
No.Alumnos: 19"
SB403,SB,25,Viernes,16:00-17:00,1680502-A(34),No especificado,No especificado,34,"Carrera   : Zootecnia
Materia   : MEJORAMIENTO ANIMAL
Docente : HERNANDEZ CORREDOR LEONARDO
No.Alumnos: 34"
SB403,SB,25,Miércoles,17:00-18:00,1341706-B(19),No especificado,No especificado,19,"Carrera   : Trabajo Social
Materia   : SOFTWARE DE INVESTIGACION I
Docente : RAMIREZ JAIMES GLORIA MABEL
No.Alumnos: 19"
SB403,SB,25,Viernes,17:00-18:00,1680502-A(34),No especificado,No especificado,34,"Carrera   : Zootecnia
Materia   : MEJORAMIENTO ANIMAL
Docente : HERNANDEZ CORREDOR LEONARDO
No.Alumnos: 34"
SB403,SB,25,Miércoles,18:00-19:00,1251056-A(1),No especificado,No especificado,1,"Carrera   : Administracion De Empresas
Materia   : BIG DATA EN LOS NEGOCIOS
Docente : 
No.Alumnos: 1"
